X,Y,id,data,luogo,x,y,numero_predati,specie_predate,osservazioni,icon_url
8.97741111921024,46.0950113119177,226,2022/09/09 00:00:00,Capriasca,2719000,1106000,1,capra,Animali non proteggibili Riscontro DNA: lupo,./1.png
8.97741111921024,46.0950113119177,227,2022/09/07 00:00:00,Capriasca,2719000,1106000,1,pecora,Due pecore disperse Animali non protetti adeguatamente Riscontro DNA: lupo,./1.png
8.45132705956641,46.3168752551881,228,2022/09/04 00:00:00,Bosco Gurin,2678000,1130000,1,pecore,Animali non proteggibili Riscontro DNA: lupo,./1.png
8.47763411544551,46.3346297932931,229,2022/09/02 00:00:00,Bosco Gurin,2680000,1132000,1,pecora,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
8.87145048336554,46.4922808788015,230,2022/08/31 00:00:00,Acquarossa,2710000,1150000,1,vitello,Riscontro DNA: lupo,./1.png
8.88663648840477,46.5730625186842,231,2022/08/28 00:00:00,Berneggio,2711000,1159000,1,pecora,Animali non protetti adeguatamente Riscontro DNA: lupo,./1.png
8.76792872849946,46.5205302484453,232,2022/08/27 00:00:00,Blenio,2702000,1153000,1,vitello,Riscontro DNA: lupo,./1.png
8.45132705956641,46.3168752551881,233,2022/08/27 00:00:00,Bosco Gurin,2678000,1130000,1,capra,Alcuni animali dispersi Animali protetti adeguatamente Riscontro DNA: lupo,./1.png
9.08299648371226,46.1655011159989,234,2022/08/22 00:00:00,Carena,2727000,1114000,1,pecora,Animali protetti adeguatamente DNA non raccoglibile,./1.png
8.49044589359369,46.325515120203,235,2022/08/19 00:00:00,Bosco Gurin,2681000,1131000,2,pecore,Animali non proteggibili Riscontro DNA: lupo,./1.png
9.04231186479961,46.1031042362235,236,2022/08/18 00:00:00,Capriasca,2724000,1107000,1,vitello,DNA non raccoglibile causa ferite vecchie e cicatrizzate,./1.png
8.46329160170956,46.2627892760815,237,2022/08/17 00:00:00,Sfille,2679000,1124000,2,vitelli feriti al muso,Riscontro DNA: lupo.,./1.png
8.86789147328974,46.3573687958984,238,2022/08/16 00:00:00,Personico,2710000,1135000,1,carcassa di pecora in avanzato stato di decomposizioni,Alcuni animali dispersi DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
9.04231186479961,46.1031042362235,239,2022/08/14 00:00:00,Capriasca,2724000,1107000,1,capra,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile,./1.png
8.7418690641216,46.5208320592651,240,2022/08/13 00:00:00,Quinto,2700000,1153000,6,carcasse di pecora in avanzato stato di decomposizione,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./2.png
8.88835024178609,46.1501742477569,241,2022/08/11 00:00:00,Iragna,2712000,1112000,3,pecore,Alcune carcasse ritrovate durante i 15 giorni precedenti Alcuni animali dispersi Animali non proteggibili,./0.png
9.0174943289632,46.1394440240822,242,2022/08/10 00:00:00,Isone,2722000,1111000,1,carcassa di pecora in avanzato stato di decomposizione,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
8.99341355271129,46.2027599407918,243,2022/08/06 00:00:00,Carasso,2720000,1118000,1,carcassa di pecora in avanzato stato di decomposizione,Animali non protetti adeguatamente DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
8.46312227668882,46.2537944249477,244,2022/08/01 00:00:00,Sfille,2679000,1123000,3,capre,Alcuni animali dispersi Animali non proteggibili In attesa di riscontro DNA,./0.png
8.97741111921024,46.0950113119177,245,2022/07/30 00:00:00,Capriasca,2719000,1106000,1,pecora,Animali non protetti adeguatamente Riscontro DNA: cane,./1.png
8.52017130971646,46.5141613017975,246,2022/07/29 00:00:00,Bedretto,2683000,1152000,2,pecore,Alcuni animali dispersi Animali non protetti adeguatamente riscontro DNA: lupo,./1.png
8.49166559994765,46.3884788986068,247,2022/07/27 00:00:00,Antabbia,2681000,1138000,7,carcasse di pecora in avanzato stato di decomposizione,Animali non protetti adeguatamente DNA non raccoglibile causa avanzato stato di decomposizione,./2.png
8.85819212700623,46.4834502587039,248,2022/07/24 00:00:00,Alpe Nara,2709000,1149000,4,carcasse di pecora in avanzato stato di decomposizione,Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./0.png
8.46329160170956,46.2627892760815,250,2022/07/21 00:00:00,Sfille,2679000,1124000,3,capre,Animali non proteggibili riscontro DNA: lupo,./0.png
8.49184007364786,46.3974737228957,251,2022/07/18 00:00:00,Antabbia,2681000,1139000,7,carcasse di pecora in avanzato stato di decomposizione,Animali non protetti adeguatamente DNA non raccoglibile causa avanzato stato di decomposizione,./2.png
8.85842778171399,46.4924444073671,253,2022/07/14 00:00:00,Alpe Nara,2709000,1150000,2,carcasse di pecora in avanzato stato di decomposizione,Un capo disperso Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
8.47866683494486,46.3885988648307,254,2022/07/12 00:00:00,Antabbia,2680000,1138000,3,pecore,Alcuni animali dispersi Alcune carcasse in avanzato stato di decomposizione Animali non protetti adeguatamente,./0.png
8.47866683494486,46.3885988648307,255,2022/07/09 00:00:00,Antabbia,2680000,1138000,4,pecore,Alcuni animali dispersi Alcune carcasse in avanzato stato di decomposizione Animali non protetti adeguatamente,./0.png
8.85819212700623,46.4834502587039,256,2022/07/03 00:00:00,Alpe Nara,2709000,1149000,2,pecore,Alcuni animali dispersi Animali non proteggibili riscontro DNA: lupo,./1.png
8.99008287229548,46.0858403442264,257,2022/07/02 00:00:00,Rompiago,2720000,1105000,2,capre ferite,Alcuni animali dispersi Animali non protetti adeguatamente riscontro DNA: lupo,./1.png
8.91198562120571,46.545745484457,259,2022/06/25 00:00:00,Olivone,2713000,1156000,1,pecora,Animali non protetti adeguatamente riscontro DNA: volpe,./1.png
8.95505491779458,46.2212759435446,260,2022/06/24 00:00:00,Gorduno,2717000,1120000,1,pecora,Animali non proteggibili riscontro DNA: cane,./1.png
9.06709634186451,46.0667590886545,261,2022/06/11 00:00:00,Certara,2726000,1103000,1,capra,Animali non protetti adeguatamente Riscontro DNA: lupo,./1.png
8.86931296247376,46.4113336789955,312,2017/02/05 15:35:01,Cavagnago,2710000,1141000,9,pecore,,./2.png
8.47746219397383,46.3256349488167,262,2022/06/03 00:00:00,Bosco Gurin,2680000,1131000,21,pecore,Al momento dell'attacco animali non proteggibili Riscontro DNA: lupo,./2.png
8.99341355271129,46.2027599407918,263,2022/06/02 00:00:00,Carasso,2720000,1118000,1,pecora,Al momento dell’attacco animali non protetti adeguatamente Riscontro DNA: non interpretabile.,./1.png
8.83168838148687,46.4657843682378,264,2022/06/02 00:00:00,Sorsello,2707000,1147000,1,pecora,Al momento dell'attacco animali non protetti,./1.png
8.83168838148687,46.4657843682378,265,2022/05/31 00:00:00,Sorsello,2707000,1147000,4,pecore,Al momento dell'attacco animali non protetti,./0.png
8.82570444386,46.231934573783,266,2022/05/17 07:20:00,Corippo,2707000,1121000,1,pecora,Al momento dell’attacco animali non protetti adeguatamente,./1.png
8.52885543755802,46.298162409431,267,2022/04/26 00:00:00,Piedipiodi/Cerentino,2684000,1128000,19,pecore,Al momento dell'attacco animali non proteggibili,./2.png
8.99882401759039,46.3916310495176,268,2022/04/19 00:00:00,Solgone/Pontirone,2720000,1139000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.97009102780389,45.8341940880725,269,2022/04/12 00:00:00,Novazzano,2719000,1077000,13,pecore,Al momento dell'attacco animali non protetti adeguatamente,./2.png
9.05710855589218,46.1658752484676,270,2022/04/11 00:00:00,Vellano/Morobbia,2725000,1114000,1,pecora,Al momento dell'attacco animali non protetti adeguatamente,./1.png
8.52885543755802,46.298162409431,271,2022/03/30 00:00:00,Piedipiode/Cerentino,2684000,1128000,4,pecore,Al momento dell'attacco animali non protetti adeguatamente,./0.png
8.88399322932781,46.4741276637505,272,2021/11/10 00:00:00,Piandios/Acquarossa,2711000,1148000,4,capre,Al momento dell’attacco animali non protetti,./0.png
9.03914401162497,46.436056533826,273,2021/10/27 00:00:00,Monte Cregua/Malvaglia,2723000,1144000,1,pecora,Al momento dell’attacco animali non protetti,./1.png
8.99045444916476,46.5536988708968,274,2021/08/17 13:00:00,Alpe Scaradra/Blenio,2719000,1157000,1,pecora,Al momento dell'attacco animali non protetti,./1.png
8.49411348368765,46.5144062706311,275,2021/08/16 00:00:00,Alpe di Pesciora/Alpe di Cavanna/Lago Sabbioni/Bedretto,2681000,1152000,8,,Al momento degli attacchi animali protetti,./2.png
8.85889932508633,46.5104326936436,276,2021/07/06 00:00:00,Alpe Rideigra/Blenio,2709000,1152000,4,capre,Al momento dell'attacco animali non protetti,./0.png
8.91272046945555,46.5727274972109,277,2021/07/03 00:00:00,Berneggio/Blenio,2713000,1159000,8,pecore,Attacco in due momenti: prima fase animali non proteggibili (2) e in seguito animali protetti (6),./2.png
8.76748732114529,46.5025416072164,278,2021/06/23 00:00:00,Somprei/Osco,2702000,1151000,1,pecora,Al momento dell’attacco animali non protetti,./1.png
9.01593327200405,46.0854815865725,279,2021/01/12 00:00:00,"Curtina/Val Colla, Lugano",2722000,1105000,4,capre,Al momento dell’attacco animali non protetti,./0.png
9.05630766135284,46.1388942301387,280,2020/11/22 00:00:00,Monte Bar/Capriasca,2725000,1111000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.77386189037773,46.232558823776,281,2020/11/06 00:00:00,Pizzit/Avegno-Gordevio,2703000,1121000,5,capre,Al momento dell'attacco animali non protetti,./0.png
9.05630766135284,46.1388942301387,282,2020/11/05 00:00:00,Monte Bar/Capriasca,2725000,1111000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.79933369369673,46.2142611529332,283,2020/10/29 00:00:00,Madone/Mergoscia,2705000,1119000,2,capre,Al momento dell'attacco animali non protetti,./1.png
9.05630766135284,46.1388942301387,284,2020/10/04 00:00:00,Monte Bar/Capriasca,2725000,1111000,8,capre,Al momento dell'attacco animali non protetti,./2.png
8.55315039813742,46.2169570820541,285,2020/09/08 00:00:00,Spruga/Onsernone,2686000,1119000,4,capre,Al momento dell'attacco animali non protetti,./0.png
9.05630766135284,46.1388942301387,286,2020/08/23 00:00:00,Caneggio/Medeglia,2725000,1111000,2,pecore,Al momento dell'attacco animali non protetti,./1.png
8.97690405694974,46.0770236926282,287,2020/08/17 00:00:00,Sassera/Capriasca,2719000,1104000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.93980241922087,46.6083622044575,288,2020/08/12 00:00:00,Cogn di Lavazz/Aquila,2715000,1163000,1,pecora,Al momento dell'attacco animali non protetti,./1.png
8.9400521997075,46.617356116754,289,2020/08/09 00:00:00,Furcla sura da Lavazz/Aquila,2715000,1164000,1,pecora,Al momento dell'attacco animali non protetti,./1.png
8.93980241922087,46.6083622044575,290,2020/07/27 00:00:00,Cogn di Lavazz/Aquila,2715000,1163000,5,,,./0.png
8.93980241922087,46.6083622044575,291,2020/07/23 00:00:00,Cogn di Lavazz/Aquila,2715000,1163000,9,pecore,Al momento dell'attacco animali non protetti,./2.png
8.99033857516431,46.0948341280879,292,2020/07/22 00:00:00,Monte Bar/Capriasca,2720000,1106000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.99033857516431,46.0948341280879,293,2020/07/19 00:00:00,Monte Bar/Capriasca,2720000,1106000,1,capra,Al momento dell'attacco animali non protetti,./1.png
8.99033857516431,46.0948341280879,294,2020/07/03 00:00:00,Monte Bar/Capriasca,2720000,1106000,2,capre,Al momento dell'attacco animali non protetti,./1.png
8.58019672625626,46.2706665541193,295,2020/06/08 00:00:00,Alpe Alzasca/Someo,2688000,1125000,4,pecore,Al momento dell'attacco animali non protetti,./0.png
8.97690405694974,46.0770236926282,296,2020/04/28 00:00:00,Monti di Lopagno/Capriasca,2719000,1104000,2,capre,Al momento dell'attacco animali non protetti,./1.png
8.83912766681824,46.2497631697187,297,2020/04/23 00:00:00,Prevesigo/Lavertezzo,2708000,1123000,1,pecora,Al momento dell'attacco animali non protetti,./1.png
8.76243204288388,46.2956715939601,298,2020/04/12 00:00:00,Bolasctro/Brione Verzasca,2702000,1128000,3,pecore,Al momento dell'attacco animali non protetti,./0.png
8.96700253858316,46.1851257229459,299,2020/04/12 00:00:00,Monti di Sementina/Sementina,2718000,1116000,4,pecore,Al momento dell'attacco animali non protetti,./0.png
8.66470651065788,46.566674109066,300,2019/08/22 00:00:00,Pian Bornengo/Airolo,2694000,1158000,7,pecore,Al momento dell'attacco animali non protetti,./2.png
8.66470651065788,46.566674109066,301,2019/08/13 00:00:00,Pian Bornengo/Airolo,2694000,1158000,13,pecore,Al momento dell'attacco animali non protetti,./2.png
8.66470651065788,46.566674109066,302,2019/08/11 00:00:00,Quartina/Airolo,2694000,1158000,12,pecore,Al momento dell'attacco animali non protetti,./2.png
8.66450274839401,46.5576796207782,303,2019/07/30 00:00:00,Grasso della Froda/Airolo,2694000,1157000,9,pecore,Al momento dell'attacco animali non protetti,./2.png
8.50714242606557,46.5142845335485,304,2019/07/14 12:00:01,Traversa di Cavanna/Bedretto,2682000,1152000,3,pecore,,./0.png
8.49393825885414,46.5054114760911,305,2019/07/06 12:12:01,Alpe Pesciora/Bedretto,2681000,1151000,3,pecore,,./0.png
8.55278239272455,46.1989676943027,306,2018/12/10 10:16:01,Monte Mondada/Spruga-Onsernone,2686000,1117000,1,capra,,./1.png
8.73455100212453,46.2150226315981,307,2018/12/05 16:59:01,Torbeccio/Avegno-Gordevio,2700000,1119000,3,pecore,,./0.png
8.8627033025892,46.1594978282874,308,2018/11/19 16:00:01,Reviscai/Gordola,2710000,1113000,5,pecore,,./0.png
8.88858944921218,46.1591682941365,309,2018/11/18 16:00:01,Locarno/Marcio,2712000,1113000,4,pecore,,./0.png
8.52106996885547,46.5591350109654,310,2018/08/22 08:10:01,Lucendro,2683000,1157000,3,pecore,,./0.png
8.83168838148687,46.4657843682378,313,2017/01/28 15:33:01,Capinengo,2707000,1147000,14,pecore,,./2.png
8.83168838148687,46.4657843682378,314,2017/01/25 00:00:01,Sorsello,2707000,1147000,3,pecore,,./0.png
9.04231186479961,46.1031042362235,315,2016/09/15 00:00:01,Val Colla,2724000,1107000,1,capra,,./1.png
8.6076834308527,46.3423589098259,316,2016/03/15 00:00:01,Cavergno,2690000,1133000,1,pecora,,./1.png
8.97741111921024,46.0950113119177,317,2016/01/18 13:18:01,Capriasca,2719000,1106000,1,pecore,,./1.png
8.99315684216168,46.1937660992793,318,2016/01/14 13:20:01,Monte Carasso,2720000,1117000,1,capra,,./1.png
8.92428037455827,46.5185938398511,319,2015/12/03 13:38:01,Olivone,2714000,1153000,5,pecore,,./0.png
8.96700253858316,46.1851257229459,320,2015/11/30 11:40:01,Sementina,2718000,1116000,3,pecore,,./0.png
9.00352386489096,46.1036492221279,321,2015/11/23 11:43:01,Capriasca,2721000,1107000,5,capre,,./0.png
9.05604087145812,46.1299005667998,322,2015/09/06 11:46:01,Isone,2725000,1110000,2,capre,,./1.png
9.09512020675646,46.1383310804885,323,2015/08/28 11:47:01,S. Antonio,2728000,1111000,23,,,./2.png
9.02613534478554,46.4362392995084,324,2015/05/21 08:00:01,Malvaglia,2722000,1144000,3,pecore,,./0.png
8.91002959119139,46.4737932478737,325,2015/05/10 08:00:01,Marolta,2713000,1148000,2,capre,,./1.png
9.0128655164692,46.4274267455017,326,2015/05/01 11:34:01,Malvaglia,2721000,1143000,2,capre,,./1.png
9.02587211335584,46.4272455016429,327,2015/04/25 07:19:01,Malvaglia,2722000,1143000,3,pecore,,./0.png
8.82455954476556,46.1869635580971,328,2015/02/09 13:00:01,Brione S. Minusio,2707000,1116000,3,pecore,,./0.png
8.47677507389094,46.2896555812442,329,2014/12/17 16:22:01,Campo Valle Maggia,2680000,1127000,5,capre,,./0.png
8.52885543755802,46.298162409431,330,2013/12/18 11:10:01,Cerentino,2684000,1128000,2,capre,,./1.png
8.52885543755802,46.298162409431,331,2013/12/12 11:14:01,Cerentino,2684000,1128000,1,pecora,,./1.png
8.616770330141,46.1623321816116,332,2013/12/05 08:38:01,Brontallo,2691000,1113000,1,agnello,,./1.png
8.64744582247962,46.3779284205882,333,2013/12/04 08:36:01,Broglio,2693000,1137000,2,pecore,,./1.png
8.52885543755802,46.298162409431,334,2013/11/30 08:35:01,Cerentino,2684000,1128000,7,agnelli,,./2.png
8.87540934285534,46.15033973015,335,2013/11/25 08:33:01,Magadino,2711000,1112000,1,agnelli,,./1.png
8.60652347970332,46.2883910963723,336,2013/11/16 00:00:01,Maggia,2690000,1127000,3,capre,,./0.png
8.89604401094014,46.4379848898497,337,2012/09/05 07:31:01,Leontica,2712000,1144000,5,capre,,./0.png
8.83168838148687,46.4657843682378,338,2012/04/23 10:20:01,Faido,2707000,1147000,5,pecore,,./0.png
8.98608229166739,46.4008030863989,339,2012/04/23 09:38:01,Cavagnago,2719000,1140000,3,pecore,,./0.png
8.86931296247376,46.4113336789955,340,2012/03/02 15:20:01,Cavagnago,2710000,1141000,1,pecora,,./1.png
8.76748732114529,46.5025416072164,341,2011/10/26 15:27:01,Osco,2702000,1151000,1,capra,,./1.png
8.52885543755802,46.298162409431,342,2011/04/25 15:37:01,Cerentino,2684000,1128000,16,,,./2.png
8.83168838148687,46.4657843682378,343,2011/02/09 15:40:01,Faido,2707000,1147000,1,agnello,,./1.png
8.86931296247376,46.4113336789955,344,2011/02/04 15:42:01,Cavagnago,2710000,1141000,1,pecora,,./1.png
9.12238343879843,46.1829158399701,345,2010/07/07 15:57:01,Arbedo,2730000,1116000,1,capra,,./1.png
8.86931296247376,46.4113336789955,346,2010/04/13 15:59:01,Cavagnago,2710000,1141000,2,pecore,,./1.png
8.86931296247376,46.4113336789955,347,2010/03/09 16:01:01,Cavagnago,2710000,1141000,1,pecora,,./1.png
8.86931296247376,46.4113336789955,348,2010/02/11 16:02:01,Cavagnago,2710000,1141000,1,pecora,,./1.png
8.50731987390698,46.5232793042312,349,2008/08/26 16:10:01,Bedretto,2682000,1153000,2,pecore,,./1.png
8.50731987390698,46.5232793042312,350,2008/08/18 16:15:01,Bedretto,2682000,1153000,2,pecore,,./1.png
8.78972449284852,46.349330895826,351,2008/05/08 16:16:01,Sonogno,2704000,1134000,1,capra,,./1.png
8.78994822723532,46.3583252021562,352,2008/05/06 16:18:01,Sonogno,2704000,1135000,3,capre,,./0.png
8.78838363320678,46.2953650649821,353,2008/04/19 16:19:01,Brione Verzasca,2704000,1128000,1,pecora,,./1.png
8.86931296247376,46.4113336789955,354,2007/12/29 16:23:01,Cavagnago,2710000,1141000,1,lupo di origine italiana,,./1.png
8.71517307474617,46.4941446291175,355,2007/09/30 16:25:01,Quinto,2698000,1150000,1,,,./1.png
8.50731987390698,46.5232793042312,356,2007/08/24 16:26:01,Bedretto,2682000,1153000,3,lupo di origine italiana,,./0.png
8.86931296247376,46.4113336789955,357,2007/04/18 16:28:01,Cavagnago,2710000,1141000,1,lupo di origine italiana,,./1.png
8.50731987390698,46.5232793042312,358,2006/08/21 16:29:01,Bedretto,2682000,1153000,1,agnelli,,./1.png
8.52017130971646,46.5141613017975,359,2005/07/18 16:37:01,Bedretto,2683000,1152000,1,agnelli,,./1.png
8.78028995943632,46.4933942090098,360,2005/05/10 16:38:01,Osco,2703000,1150000,2,agnello,,./1.png
8.78051271635652,46.5023885102235,361,2005/05/02 16:38:01,Osco,2703000,1151000,5,agnelli,,./0.png
8.83168838148687,46.4657843682378,362,2005/04/23 16:39:01,Rossura,2707000,1147000,1,capretto,,./1.png
8.81890094924059,46.4749375713731,363,2005/04/06 16:40:01,Rossura,2706000,1148000,1,pecora,,./1.png
8.7025691133555,46.5122791246909,364,2005/01/29 16:47:01,Quinto,2697000,1152000,2,agnelli,,./1.png
8.79263880543617,46.466256795398,365,2004/12/07 16:50:01,Dalpe,2704000,1147000,1,,,./1.png
8.67589671132969,46.4855824547482,367,2004/09/19 16:54:01,Quinto,2695000,1149000,1,capre ferite,,./1.png
8.67589671132969,46.4855824547482,368,2004/09/15 16:56:01,Quinto,2695000,1149000,2,capre uccise,,./1.png
8.5203509225217,46.5231560522124,369,2004/09/08 16:57:01,Bedretto,2683000,1153000,2,pecore ferite,,./1.png
8.49393825885414,46.5054114760911,370,2004/08/10 16:57:01,Bedretto,2681000,1151000,5,capre ferite,,./0.png
8.70214948462944,46.4942902313538,371,2004/08/08 16:58:01,Quinto,2697000,1150000,1,capra ferita,,./1.png
8.52017130971646,46.5141613017975,372,2004/07/19 16:59:01,Bedretto,2683000,1152000,4,pecore uccise,,./0.png
8.7017301334667,46.4763013239802,373,2004/07/02 17:01:01,Prato Leventina,2697000,1148000,1,capra ferita,,./1.png
8.83168838148687,46.4657843682378,374,2004/05/12 17:02:01,Rossura,2707000,1147000,1,capra uccisa,,./1.png
8.80542862384999,46.457106549658,375,2004/05/11 17:03:01,Chironico,2705000,1146000,1,capra uccisa,,./1.png
8.81890094924059,46.4749375713731,376,2004/05/08 17:04:01,Rossura,2706000,1148000,1,pecora uccisa,,./1.png
8.7025691133555,46.5122791246909,377,2004/03/19 17:04:01,Quinto,2697000,1152000,2,pecore uccise,,./1.png
8.78028995943632,46.4933942090098,378,2004/01/27 17:05:01,Osco,2703000,1150000,1,capra uccisa,,./1.png
8.78028995943632,46.4933942090098,379,2003/12/18 17:07:01,Osco,2703000,1150000,5,capre uccise,,./0.png
8.78028995943632,46.4933942090098,380,2003/12/16 17:08:01,Osco,2703000,1150000,1,capra uccisa,,./1.png
8.96725488896765,46.1941196186553,381,2001/01/10 17:09:01,Monte Carasso,2718000,1117000,4,capre uccise,,./0.png
8.47204715849087,46.3181274987119,382,2025/07/09 00:00:00,Bosco Gurin,2679594,1130160,5,capre,10 ulteriori capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./0.png
9.01913974935944,46.1716497211518,383,2025/07/08 00:00:00,Bellinzona,2722055,1114582,2,pecore,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
8.951141557419,46.616552529788,384,2025/07/07 00:00:00,Blenio,2715851,1163927,3,pecore,Ulteriori 9 capi segnalati come dispersi Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA,./0.png
8.99187554648896,46.5986661983909,385,2025/07/07 00:00:00,Blenio,2719010,1162000,2,pecore,Ulteriori 6 capi segnalati come dispersi Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA,./1.png
8.54320247432986,46.3789110842395,387,2025/07/05 00:00:00,Roseto,2684979,1136991,1,pecora,Un ulteriore capo segnalato come disperso Animali non protetti adeguatamente DNA non prelevabile,./1.png
8.50299781488619,46.5023131787528,388,2025/07/04 00:00:00,Bedretto,2681700,1150665,1,pecora,Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA.,./1.png
9.03316164104191,45.8727859730575,389,2025/07/04 00:00:00,Breggia,2723813,1081387,1,agnello,Animali non protetti adeguatamente In attesa di analisi DNA,./1.png
8.89260539378217,46.1029476600576,390,2025/07/04 00:00:00,Mezzovico,2712426,1106757,2,capre,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
9.05043247679836,46.1485606276936,391,2025/07/04 00:00:00,Monteceneri,2724524,1112065,5,capre,Ulteriori 2 capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./0.png
8.68839281085549,46.4468405228484,392,2025/07/03 00:00:00,Fusio,2696028,1144709,9,capre,Ulteriori 12 capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./2.png
9.03951576438601,45.9222972526591,393,2025/07/02 11:00:00,Scudellate,2724194,1086900,1,pecora,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
8.95385974394553,46.3977113216706,394,2025/07/02 00:00:00,Semione,2716529,1139608,4,pecore,Ulteriori 4 capi segnalati come dispersi Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./0.png
8.86280270837143,46.3174226685693,395,2025/06/16 00:00:00,Lavertezzo,2709689,1130553,1,pecora,Due animali segnalati come dispersi Animali non proteggibili Le analisi del DNA non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.91278259274944,46.091457265393,396,2025/06/12 00:00:00,Mezzovico,2714010,1105509,1,pecora in avanzato stato di decomposizione,Animali non protetti adeguatamente Le analisi del DNA non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.50846749969358,46.4447924527363,397,2025/06/06 00:00:00,Cevio,2682207,1144277,1,capra ferita,Quattro ulteriori capi segnalati come dispersi Le analisi del DNA hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.8879527104536,46.0456242893572,398,2025/06/02 00:00:00,Alto Malcantone,2712184,1100379,1,cavallo con leggere ferite e escoriazioni,Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.51681717816128,46.4235537324864,399,2025/06/02 00:00:00,Cevio,2682881,1141925,7,capre,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
8.91330003423188,46.5427773658723,400,2025/05/29 00:00:00,Olivone,2713107,1155672,11,pecore,Ulteriori 14 capi segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
9.05414837444214,46.1485794736715,401,2025/05/24 00:00:00,Medeglia,2724811,1112073,1,capra,Un ulteriore capo segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.89689715330064,46.0462376136347,402,2025/05/20 00:00:00,Alto Malcantone,2712875,1100460,10,pecore,Animali protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
9.0279817056189,46.4139806599885,403,2025/05/19 00:00:00,Malvaglia,2722192,1141529,3,pecore,7 ulteriori animali segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
9.02790693600832,46.1782927254493,404,2025/05/13 00:00:00,Bellinzona,2722717,1115334,5,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.89332398976279,46.0299631755017,405,2025/05/12 00:00:00,Cademario,2712632,1098646,2,capre ferite,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.92120043725736,46.4708407981233,406,2025/05/11 00:00:00,Acquarossa,2713864,1147688,2,pecore,Un'ulteriore pecora segnalata come dispersa Animali protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.0279817056189,46.4139806599885,407,2025/05/10 00:00:00,Malvaglia,2722192,1141529,1,pecora e un agnello,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.03453257176742,46.1763188050406,408,2025/05/07 00:00:00,Pianezzo,2723233,1115125,3,pecore,Un'ulteriore pecora segnalata come dispersa Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.98317956284576,46.2915064214106,409,2025/04/24 00:00:00,Lodrino,2719016,1127848,2,agnellini,Un terzo agnellino segnalato come disperso Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
9.02428779697748,45.9235388298855,410,2025/04/21 00:00:00,Roncapiano,2723010,1087014,1,agnelli,Tre ulteriori agnelli segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.96415354562418,45.8766058264392,412,2025/04/12 00:00:00,Rancate,2718447,1081705,1,pecora,Tre agnelli segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
